GRB,GRB_key,T90,z,T90_corr,z_status,z_source,z_raw,BAT_fluence,Time [UT],Trigger Number,Other Observatory Detections,z_method,z_uncertainty,z_ref,z_swift_raw,z_redshift_raw
190114A,190114A,66.6,3.3765,15.217639666400089,accepted,redshift_list,3.3765,8.0,03:10:49,883600,"VLT, MPG (2.2m), OSN T150, NOT (2.5m), AZT-33IK, NOEMA @ 76, 92, 136 and 152 GHz",ba,N/A,de Ugarte Postigo et al. GCN Circ. 23680 (VLT/X-shooter),3.3765 (VLT: absorption),3.3765
121201A,121201A,85.0,3.385,19.384264538198405,accepted,redshift_list,3.385,7.8,12:25:42,540178,"MPI/ESO (2.2m), VLT",ba,N/A,"""Sanchez-Ramirez R. et al. GCN Circ. 14035""",3.385 (VLT: emission  & absorption),3.385
060707,060707,66.2,3.424,14.963833634719713,accepted,redshift_list,3.4240,16.0,21:30:19,217704,"BOOTES-IR (0.6m), Skinakas Observatory (1.3m), VLT",ba,N/A,"""Jakobsson P. et al. GCN Circ. 5298; Jakobsson P. et al. A&A 460 L13 (2006); *Fynbo J.P.U. et al. ApJS 185 526 (2009)""",3.43 (VLT: absorption),3.4240
061110B,061110B,134.0,3.4344,30.21829334295508,accepted,redshift_list,3.4344,13.3,21:58:46,238174,"Liverpool (2m), NOT, VLT",ba,N/A,"""Fynbo J.P.U. et al. GCN Circ. 5809; *Fynbo J.P.U. et al. ApJS 185 526 (2009)""",3.44 (VLT),3.4344
081228,081228,3.0,3.44,0.6756756756756758,accepted,redshift_list,3.44,0.89,01:17:40,338338,ESO/MPI (2.2m),bp,+0.15 -0.32,"""Afonso P. et al. GCN Circ. 8752; *Kruehler T. et al. A&A 526 A153 (2011)""",,3.44
151111A,151111A,76.93,3.5,17.095555555555556,accepted,redshift_list,3.5,17.0,08:33:23,663074,"Faulkes  South (2m), Fermi (GBM), MPG (2.2m)",bp,+0.3 -0.3,'Bolmer et al. GCN Circ. 18598 (GROND)',3.5 (MPG: photometric),3.5
050803,050803,87.9,3.5,19.533333333333335,accepted,redshift_list,3.5,21.5,19:14:00,148833,"Magellan, Keck, CrAO",he,+0.5 -0.5,"""*Schulze et al. ApJ 808 73 (2015)""",possible redshift:|0.422 (Keck: emission),3.5
191004B,191004B,37.7,3.503,8.372196313568733,accepted,redshift_list,3.503,25.0,21:33:41,927839,"MASTER-SAAO, LCO (1m), NOT, VLT, COATLI (50cm), MPG (2.2m), Konus-Wind",ba,N/A,D'Elia et al. GCN Circ. 25956 (VLT/X-shooter),3.503 (VLT: absorption),3.503
170405A,170405A,164.7,3.51,36.51884700665188,accepted,redshift_list,3.510,37.0,18:39:48,745797,"Fermi (GBM & LAT), NOT, TAROT (18cm), GTC (10.4m), Watcher (40cm), ISON/Terskol (0.8m), Konus-Wind, HJT (1.5m), CTIO (1.3m)",ba,N/A,de Ugarte Postigo et al. GCN Circ. 20990,3.510 (GTC: absorption),3.510
251126A,251126A,9.0,3.52,1.9911504424778763,review_numeric,swift_table,3.52 (COLIBRÃ: photometric)|~3.6 (OHP/T193: tentative),4.4,19:10:36,1417793,"GIT (70cm), Nanshan/HMT (0.5m), Asiago, Kilonova-Catcher, COLIBRÃ, LCO (1m), DFOT (1.3m), NOT, MITSuME (50cm), Mondy/AZT-33IK, SAO/Zeiss-1000, MAO/AZT-22, NUTTelA-TAO, OHP/T193, SVOM/VT",,,,3.52 (COLIBRÃ: photometric)|~3.6 (OHP/T193: tentative),
160203A,160203A,20.2,3.52,4.469026548672566,accepted,redshift_list,3.52,12.0,02:13:10,672525,"MPG (2.2m), Cerro Tololo (1m), VLT, PROMPT-CTIO, HJT (1.5m), Zeiss-1000, Zadko (100cm)",ba,N/A,'Pugliese et al. GCN Circ. 18982 (VLT/X-shooter)',3.52 (VLT: absorption),3.52
060115,060115,139.6,3.5328,30.797740910695374,accepted,redshift_list,3.5328,17.1,13:08:01,177408,"MITSuME, VLT",ba,N/A,"""Piranomonte S. et al. GCN Circ. 4520; *Fynbo J.P.U. et al. ApJS 185 526 (2009)""",3.53 (VLT: absoprtion),3.5328
210610A,210610A,13.62,3.54,3.0,accepted,redshift_list,3.54,10.0,15:03:43,1054627,"MITSuME (50cm), Xinglong (2.16m), GROWTH-India (0.7m), MASTER, MeerLICHT (0.6m), Murikabushi (105cm), HJT (1.5m), Konus-Wind, HCT (2m), KAIT (0.76m), CAHA (2.2m), CrAO/ZTSH (2.6m), SAO RAS (1m), Fermi (GBM), Maidanak AZT-22, AbAO (AS-32)",ba,N/A,Zhu et al. GCN Circ. 30164,3.54 (Xinglong: absorption)|3.5 (HCT: absorption),3.54
230414B,230414B,25.98,3.568,5.687390542907181,accepted,redshift_list,3.568,4.7,16:14:21,1164180,"Mondy/AZT-33IK, Nanshan/HMT (0.5m), GROWTH-India (0.7m), DFOT (1.3m), SAO RAS (1m), NOT, Dabancheng/GHOST (0.5m), AbAO AS-32, OSIRIS/GTC, Bassano Bresciano Observatory (IAU 565), Montarrenti Observatory (0.53m), DOT (3.6m), VIRT (0.5m), Nastro Verde Observatory, Nickel (1m), KAIT (0.76m)",ba Ly-alpha,N/A,Fernandez et al. GCN Circ. 33629 (OSIRIS/GTC ),3.568 (OSIRIS/GTC: absorption),3.568
130514A,130514A,204.0,3.6,44.34782608695652,accepted,redshift_list,3.6,91.0,07:13:41,555821,"MPG/ESO (2.2m), PROMPT (16"")",bp,+0.2 -0.2,"""Schmidl S. et al. GCN Circ. 14634""",3.6 (MPG/ESO: photometric),3.6
100704A,100704A,197.5,3.6,42.934782608695656,review_numeric,swift_table,3.6 (Swift: tentative redshift),60.0,03:35:08,426722,"Fermi (GBM), Konus-Wind",,,,3.6 (Swift: tentative redshift),
070721B,070721B,340.0,3.6298,73.43729750745173,accepted,redshift_list,3.6298,36.0,10:33:48,285654,"VLT, NOT",ba,N/A,"""Malesani D. et al. GCN Circ. 6651; *Fynbo J.P.U. et al. ApJS 185 526 (2009)""",proposed redshift 3.626 (VLT),3.6298
170202A,170202A,46.2,3.645,9.946178686759959,accepted,redshift_list,3.645,33.0,18:28:02,736407,"Xinglong  TNT (0.8m), MASTER II, LCO (1m), Zadko (D=100cm), Kanata, NOT, GTC (10.4m), MITSuME (50cm), Xinglong (2.16m), VLT, T100 (1m), LCO FTN (2m), McDonald Observatory (2.1m), HJT (1.5m), VIRT (0.5m), Konus-Wind, CTIO (1.3m)",afterglow Lyman-alpha,N/A,de Ugarte Postigo et al. GCN Circ. 20584 (OSIRIS/GTC); Xu et al. GCN Circ. 20588 (Xinglong); Palmerio et al. GCN Circ. 20590 (VLT/X-shooter),3.645 (GTC: absorption and emission)|3.65 (Xinglong: absorption)|3.645 (VLT: absorption and emission),3.645
060906,060906,43.5,3.6856,9.28376301861021,accepted,redshift_list,3.6856,22.1,08:32:47,228316,"Palomar (60""), KAIT (0.76m), VLT, New Mexico Skies Observatory (0.3m)",ba,N/A,"""Vreeswijk P. et al. GCN Circ. 5535; Jakobsson P. et al. A&A 460 L13 (2006); *Fynbo J.P.U. et al. ApJS 185 526 (2009)""",3.685 (VLT: absorption),3.6856
230506C,230506C,31.0,3.7,6.595744680851063,accepted,swift_table,3.7,17.0,17:09:19,1167288,"TSHAO Zeiss-1000, D50, T193-OHP, Fermi (GBM)",ba Lyman-alpha break,N/A,Adami et al. GCN Circ. 33749 (OHP/T193),3.7,3.7<z<4.0
130408A,130408A,28.0,3.758,5.884825556956704,accepted,redshift_list,3.758,23.0,21:51:38,553132,"Liverpool (2m), MPG/ESO  (2.2m), VLT, Gemini-South, Konus-Wind, CTIO (1.3m), Skynet, Suzaku",ba,N/A,"""*Hjorth J. et al. GCN Circ. 14365; Tanvir N.R. et al. GCN Circ. 14466""",3.758 (VLT: absorption)|3.757 (Gemini-South),3.758
060605,060605,79.1,3.773,16.5723863398282,accepted,redshift_list,3.773,6.97,18:15:45,213630,"ROTSE-III, ANU (2.3m), RTT150, TNG (3.6m), SALT (10m), TNT (0.8m), VATT, NOT, Calar Alto (3.5m)",ba,N/A,"""Peterson B. & Schmidt B. GCN Circ. 5223; Still M. et al. GCN Circ. 5226; Savaglio S. et al. GCN Circ. 6166; *Ferrero P. et al. A&A 497 729 (2009)""",3.8 (ANU: absorption)|3.7 (SALT: absorption)|3.78 (Calar Alto),3.773
120802A,120802A,50.0,3.796,10.425354462051711,accepted,redshift_list,3.796,19.0,08:00:51,529486,"Gemini-North, ISON-NM (0.45m)",ba,N/A,"""Tanvir N.R. et al. GCN Circ. 13562""",3.796 (Gemini-North: absorption),3.796
230116D,230116D,41.0,3.81,8.523908523908522,accepted,redshift_list,3.81,8.12,21:04:43,1149293,"Nanshan/NEXT (0,6m), Sintez-Newton/CrAO, SAO RAS (1m), GROWTH-India Telescope, Sintez-Newton/CrAO, KGO RC-25",ba,N/A,Moskvitin et al. GCN Circ. 33187 (SAO RAS),3.81 (SAO RAS: absorption),3.81
081029,081029,270.0,3.8479,55.69421811506013,accepted,redshift_list,3.8479,21.0,01:43:56,332931,"ROTSE-IIIc, ESO/MPI (2.2m), VLT, REM (60cm), Gemini-South, PROMPT (16""), CTIO (1.3m)",ba,N/A,"""*D'Elia V. et al. GCN Circ. 8438; Cucchiara A. et al. GCN Circ. 8448""","3.8479 (VLT: absorption, host)|3.847 (Gemini-South: absorption)",3.8479
090519,090519,64.0,3.85,13.195876288659795,accepted,redshift_list,3.85,12.0,21:08:56,352648,"NOT, ESO/MPI (2.2m), VLT",ba,N/A,"""Levan A.J. et al. GCN Circ. 9409""",3.9 (ESO/MPI: photometric)|3.85 (VLT: absorption),3.85
250925A,250925A,64.51,3.899,13.167993468054705,review_numeric,swift_table,3.899 (GTC: absorption)|4.20 (COLIBRÃ: photometric),27.0,17:04:26,1352124,"NOT, Liverpool (2m), Virtual Telescope Project (14""), COLIBRÃ, OSN (1.5m), GTC (10.4m), JinShan (100cm), Einstein Probe (WXT), Mondy (AZT-33IK 1.5m), AbAO (AS-32 0.7m), MAO/AZT-22 (1.5m)",,,,3.899 (GTC: absorption)|4.20 (COLIBRÃ: photometric),
060210,060210,255.0,3.9122,51.91156711860266,accepted,redshift_list,3.9122,76.6,04:58:50,180977,"Palomar (60""), KAIT, Faulkes North (2m), Gemini, Super-LOTIS (0.6m), ARIES (1m), ARC (3.5m)",ba,N/A,"""Cucchiara A. et al. GCN Circ. 4729; *Fynbo J.P.U. et al. ApJS 185 526 (2009)""",3.91 (Gemini: absoption),3.9122
140419A,140419A,94.7,3.956,19.108151735270383,accepted,redshift_list,3.956,160.0,04:06:51,596426,"KAIT (0.76m), ROTSE-IIIb, HJT (1.5m), CARMA @ 93 GHz, Gemini-North, iTelescope (T24), Palomar (60""), MITSuME (50cm), Murikabushi (1m), ARIES Nainital (1.04m), Konus-Wind, NOT, Sayan Observatory (AZT-33IK), Mt. Lemmon (1m)",ba,N/A,"""Tanvir N.R. et al. GCN Circ. 16125""",3.956 (Gemini-North: absorption),3.956
050730,050730,156.5,3.9693,31.493369287424784,accepted,redshift_list,3.9693,23.8,19:58:23,148225,"optical/IR, XMM-Newton, VLA @ 8.5 GHZ",ba,N/A,"""Chen H.-W. et al. GCN Circ. 3709; Rol E. et al. GCN Circ. 3710; Holman M. et al. GCN Circ. 3716; Prochaska J.X. et al. GCN Circ. 3732; Starling R.L.C. et al. A&A 442 L21 (2005); Chen H.-W. et al. ApJ 634 L25 (2005); Piranomonte S. et al. NCimB 121 1561 (2006); D'Elia V. et al. A&A 467 629 (2007); Fox A.J. et al. A&A 491 189 (2008); Ledoux C. et al. A&A 506 661 (2009); *Fynbo J.P.U. et al. ApJS 185 526 (2009)""",3.96855 (Magellan II: absorption)|3.97 (WHT: absorption)|3.968 (VLT: absorption),3.9693
131117A,131117A,11.0,4.042,2.18167393891313,accepted,redshift_list,4.042,2.5,00:34:04,577968,"PROMPT (14""), MPG (2.2m), VLT, TAROT (50cm)",ba,N/A,"""Hartoog O.E. et al. GCN Circ. 15494""",4.18 (MPG: photometric)|4.042 (VLT: absorption),4.042
060206,060206,7.6,4.0559,1.503194287861706,accepted,redshift_list,4.0559,8.31,04:46:53,180455,"NOT, RAPTOR, SARA, KAIT, Palomar (60""), Liverpool (2m), Lulin (0.4m & 1.0m), Super-LOTIS (0.6m), Lick (3m), PAIRITEL, Subaru (8.2m), Asiago, PROMPT, Loiano (1.52m), SOAR (4.1m), Maidanak (1.5m)",ba,N/A,"""Fynbo J.P.U. et al. GCN Circ. 4692; Prochaska J.X. et al. GCN Circ. 4701; Aoki K. et al. GCN Circ. 4703; Fynbo J.P.U. et al. A&A 451 L47 (2006); Thoene C.C. et al. A&A 489 37 (2008); *Fynbo J.P.U. et al. ApJS 185 526 (2009)""",4.045 (NOT: absorption)|4.048 (Lick: absorption)|4.05 (Subaru: absorption),4.0559
221110A,221110A,8.98,4.06,1.7747035573122532,accepted,redshift_list,4.06,5.1,02:28:17,1136936,"MASTER-OAFA, LCOGT (1m), COATLI (50cm), VLT",ba,N/A,Izzo et al. GCN Circ. 32928 (VLT/X-shooter),4.06 (VLT: absorption),4.06
151027B,151027B,80.0,4.063,15.800908552241754,accepted,redshift_list,4.063,15.0,22:40:40,661869,"NOT, VLT, MPG (2.2m), MASTER II, HJT (1.5m), Faulkes North (2m), ATCA @ 9 GHz",ba,N/A,'Xu et al. GCN Circ. 18505 (VLT/X-shooter)',4.063 (VLT: absorption),4.063
151112A,151112A,19.32,4.1,3.7882352941176474,accepted,redshift_list,4.1,9.4,13:44:48,663179,"MPG (2.2m), MAXI",bp,+0.3 -0.3,'Bolmer et al. GCN Circ. 18603 (GROND)',4.1 (MPG: photometric),4.1
090516A,090516A,210.0,4.109,41.103934233705225,accepted,redshift_list,4.109,90.0,08:27:50,352190,"Faulkes South (2m), NOT (2.5m), Zadko (1.0m), VLT, ESO/MPI (2.2m), Stardome (0.4m), Fermi (GBM), Konus-Wind",ba,N/A,"""de Ugarte Postigo A. et al. GCN Circ. 9383""",4.109 (VLT: absorption)|4.1 (ESO/MPI: photometric),4.109
120712A,120712A,14.7,4.1745,2.8408541888105128,accepted,redshift_list,4.1745,18.0,13:42:27,526351,"MPG/ESO (2.2m), Gemini-South, VLT, Fermi (GBM)",ba,N/A,"""Tanvir N.R. et al. GCN Circ. 13458; *Xu D. et al. GCN Circ. 13460""",4.0 (MPG/ESO: photo-z)|4.15 (Gemini-South: absorption)| 4.1745 (VLT: absorption),4.1745
140614A,140614A,720.0,4.233,137.5883814255685,accepted,redshift_list,4.233,13.0,01:04:59,601646,"MPG (2.2m), VLT",ba,N/A,"""Kruehler T. et al. GCN Circ. 16401""",4.233 (VLT: absorption),4.233
050505,050505,58.9,4.2748,11.166300144081292,accepted,redshift_list,4.2748,24.9,23:22:21,117504,Keck,ba,N/A,"""Berger E. et al. GCN Circ. 3368; *Berger E. et al. ApJ 642 979 (2006)""",4.27 (Keck: absorption),4.2748
251017A,251017A,116.9,4.34,21.891385767790265,review_numeric,swift_table,4.34 (COLIBRÃ: photometric)|4.327 (VLT: absorption),12.0,08:40:44,1404904,"BOOTES-5/JG, COLIBRÃ, MITSuME (50cm), JinShan, Glowbug, Palomar (1m), OHP/T193, SVOM (VT), VLT, Belesta Observatory (820mm), INASAN-Kislovodsk, Mondy AZT-33IK (1.5m), Koshka Zeiss-1000 (1m)",,,,4.34 (COLIBRÃ: photometric)|4.327 (VLT: absorption),
080129,080129,48.0,4.349,8.9736399326977,accepted,redshift_list,4.349,8.9,06:06:45,301981,"Gemini South, MPI/ESO (2.2m)",ba,N/A,"""Greiner J. et al. ApJ 693 1912 (2009)""",,4.349
060223A,060223A,11.3,4.41,2.0887245841035122,accepted,redshift_list,4.41,6.73,06:04:24,192059,Keck,ba,N/A,"""Berger E. et al. GCN Circ. 4815""",4.41 (Keck: absorption),4.41
100902A,100902A,428.8,4.5,77.96363636363637,review_numeric,swift_table,4.5 (Swift XRT: tentative redshift),32.0,19:31:54,433160,"ESO/MPI (2.2m), CFHT",,,,4.5 (Swift XRT: tentative redshift),
050922B,050922B,150.9,4.5,27.436363636363637,accepted,redshift_list,4.5,22.3,15:02:00,156434,,he,+0.5 -0.5,"""*Schulze et al. ApJ 808 73 (2015)""",,4.5
201014A,201014A,36.2,4.56,6.510791366906476,accepted,redshift_list,4.56,3.1,22:48:38,1000255,"CrAO/ZTSH (2.6m), GTC (10.4m), Lowell Discovery Telescope (4.3m), Nanshan/NEXT (0.6m), MMT (6.5m), SAO RAS (1m)",ba,N/A,de Ugarte Postigo et al. GCN Circ. 28650,4.56 (GTC),4.56
060117,060117,16.9,4.6,3.017857142857143,accepted,redshift_list,4.6,202.0,06:50:02,177666,"FRAM, Konus-Wind, Suzaku",bp,+0.5 -0.5,"""de Ugarte Postigo A. et al. ApJ 648 L83 (2006)""",,4.6
220101A,220101A,173.36,4.61,30.901960784313726,accepted,redshift_list,4.61,250.0,05:09:55,1091527,"Fermi (LAT & GBM), Xinglong (2.16m), AGILE, THO (16""), Liverpool (2m), CAHA (2.2m), NOT, Konkoly Observatory, Asiago, GMG (2.4m), OASDG (0.5m), Tautenburg (1.34m), LCO (1m), ALMA @ 97.5 GHz, TNG (3.6m), DFOT (1.3m), VLA @ 6.0 Ghz, iTelescope (T21), AZT-33IK (Mondy), SAO RAS Zeiss-1000 (1m), Konus-Wind, THSAO Zeiss-1000, KAP (1.88m)",ba,N/A,Fu et al. GCN Circ. 31353,4.61 (Xinglong: absorption)|4.618 (NOT: absorption)|4.61 (Asiago: absorption),4.61
090205,090205,8.8,4.6497,1.5576048285749686,accepted,redshift_list,4.6497,1.9,23:03:14,342121,"VLT, ESO/MPI (2.2m), Zadko Telescope (1.0m)",ba,N/A,"""Thoene C.C. et al GCN Circ. 8889; *Fugazza D. et al GCN Circ. 8892; D'Avanzo P. et al. A&A 522 A20 (2010); """,4.7 (ESO/MPI: photometric)|4.6497 (VLT: absorption),4.6497
140331A,140331A,209.0,4.65,36.991150442477874,accepted,redshift_list,4.65,6.7,05:49:48,594081,,bp,+0.34 -2.80,"""Littlejohns O. et al. GCN Circ. 16050""",,4.65
100219A,100219A,18.8,4.66723,3.3173172784587885,accepted,redshift_list,4.66723,3.7,15:15:46,412982,"NOT, MPI/ESO (2.2m), MITSuME (50cm), VLT, Gemini South, Gunma Astronomical Observatory (150cm)",ba,N/A,"""Groot P. at al. GCN Circ. 10441; Cenko S.B. et al GCN Circ. 10443; de Ugarte Postigo A. et al. GCN Circ. 10445; *Thoene C.C. et al. MNRAS 428 3590 (2013)""",4.5 (MPI/ESO: photometric)|4.6667 (VLT: absorption)|4.7 (Gemini South: absorption),4.66723
140428A,140428A,17.42,4.7,3.056140350877193,review_numeric,redshift_list,4.7(?),3.4,22:40:50,597519,"Keck I (10m), OSN (1.5m), MPG (2.2m)","""Damped Lyman Alpha""",N/A,"""Perley D.A. GCN Circ. 16181""",~4.7 (Keck I: estimate),4.7(?)
140518A,140518A,60.5,4.707,10.601016295777116,accepted,redshift_list,4.707,10.0,09:17:46,599287,"KAIT (0.76m), Palomar (60""), Gemini-North (8m), HJT (1.5m), GORT (14"")",ba,N/A,"""Chornock R. et al. GCN Circ. 16301""",4.707 (Gemini-North: absorption),4.707
250114A,250114A,293.89,4.732,51.27180739706908,accepted,redshift_list,4.732,36.0,07:33:19,1281241,"TRT (0.7m), LCO (1m), MASTER-OAFA, REM (60cm), VLT, LCOGT, GRANDMA/TAROT, ATCA @ 7 GHz",ba,N/A,Malesani et al. GCN Circ. 38934 (VLT/X-shooter),4.732 (VLT: absorption),4.732
100513A,100513A,84.0,4.772,14.553014553014552,accepted,redshift_list,4.772,14.0,02:07:08,421814,"PAIRITEL (1.3m), Lick Observatory (40""), Gemini North, Faulkes South, CrAO (Shajn Telescope)",ba,N/A,"""Cenko S.B. et al. GCN Circ. 10752""",4.772 (Gemini North: absorption),4.772
100302A,100302A,17.9,4.813,3.0793050060209874,accepted,redshift_list,4.813,3.1,19:53:06,414592,"Lulin (1m), Gemini-North",ba,N/A,"""Chornock R. et al. GCN Circ. 10466""",4.813 (Gemini-North: absorption),4.813
060510B,060510B,275.2,4.941,46.322167985187676,accepted,redshift_list,4.941,40.7,08:22:15,209352,"MDM (1.3m), Gemini North, Faulkes North (2m), XMM-Newton",ba,N/A,"""Price P.A. et al. GCN Circ. 5104; *Price P.A. et al. ApJ 663 L57 (2007)""",4.9 (Gemini),4.941
140311A,140311A,71.4,4.954,11.991938192811556,accepted,redshift_list,4.954,23.0,21:05:16,591390,"Nanshan (1m), Zadko (100cm), NOT, Kottamia (188cm), Gemini-South, Gemini-North, HJT (1.5m), VLA @ 21.8 GHz",ba,N/A,"""Tanvir N.R. et al. GCN Circ. 15961; D'Avanzo P. et al. GCN Circ. 15964; *Chornock R. et al. GCN Circ. 15966""",4.95 (Gemini-South: absorption)|~ 5 (NOT: absorption)|4.954 (Gemini-North),4.954
220117A,220117A,49.81,4.961,8.355980540177823,accepted,redshift_list,4.961,16.0,16:18:51,1093592,"VLT, LCO (1m), Fermi (GBM), Konus-Wind",ba,N/A,Palmerio et al. GCN Circ. 31480 (VLT/X-shooter),4.961 (VLT: absorption),4.961
160327A,160327A,28.0,4.99,4.674457429048414,accepted,redshift_list,4.99,14.0,09:16:07,680655,"HJT (1.5m), KAIT (0.76m), GTC (10.4m)","""Afterglow Lyman-alpha drop""",+0.2 -0.9,'GCN 19245 (GTC)',"4.99 (GTC: absorption, probably redshift)",4.99
111008A,111008A,63.46,4.99005,10.594235440438727,accepted,redshift_list,4.99005,53.0,22:12:58,505054,"Gemini-South, NOT (2.5m), La Silla (2.2m), VLT, IAC80, Konus-Wind, EVLA @ 22 GHz, miniTAO (1.0m)",ba,N/A,"""Levan A.J. et al. GCN Circ. 12429; Wiersema K. et al. GCN Circ. 12431; *Sparre M. et al. ApJ 785 150 (2014)""",5.0 (Gemini-South: absorption)|4.9898 (VLT: absorption),4.99005
060522,060522,71.1,5.11,11.636661211129296,accepted,redshift_list,5.11,11.4,02:11:19,211117,"TNG (3.6m), Keck I (10m), Palomar Hale (5m)",ba,N/A,"""Cenko S.B. et al. GCN Circ. 5155""",5.11 (Keck I: absorption),5.11
240419A,240419A,3.0,5.178,0.48559404337973455,accepted,redshift_list,5.178,0.84,01:48:01,1222955,"VLT, REM (60cm), Skynet (16"")",ba,N/A,Schneider et al. GCN Circ. 36176 (VLT),5.178 (VLT: absorption),5.178
050502B,050502B,17.7,5.2,2.854838709677419,accepted,redshift_list,5.2,4.78,09:25:40,116116,,hp,+0.3 -0.3,"""Afonso P. et al. A&A 526 A154 (2011); *Schulze et al. ApJ 808 73 (2015)""",,5.2
071025,071025,109.0,5.2,17.580645161290324,accepted,redshift_list,5.2,65.0,04:08:54,295301,"ROTSE-III, REM, PAIRITEL, Mt. Lemmon (1.0m), Super-LOTIS (0.6m), Kitt Peak Mayall (4m), Raptor, Kuiper (1.54m), MAGNUM",ba,N/A,"""Fynbo J.P.U. et al. ApJS 185 526 (2009)""",,5.2
250725A,250725A,9.58,5.26,1.5303514376996805,accepted,swift_table,5.26 (VLT: absorption),50.0,01:51:36,1336720,"Fermi (GBM & LAT), MASTER-SAAO, MASTER-OAFA, SVOM (VT &GRM), BOOTES-7 (0.6m), VLT, Konus-Wind, PRIME, AstroSat CZTI",,,,5.26 (VLT: absorption),
140304A,140304A,15.6,5.283,2.482890339010027,accepted,redshift_list,5.283,12.0,13:22:31,590206,"MASTER II, Nanshan (1m), Mondy (AZT-33IK), Khureltogot (ORI-40), NOT, GTC (10.4m), Fermi (GBM), HJT (1.5m), VLA @ 6 GHz, CARMA @ 3mm, Suzaku",ba,N/A,"""de Ugarte Postigo A. et al. GCN Circ. 15924; *Jeong S. et al. GCN Circ. 15936""",5.283 (GTC: absorption)| 5.28 (NOT: absorption),5.283
131227A,131227A,18.0,5.3,2.857142857142857,review_numeric,redshift_list,5.3(?),8.4,04:44:51,582184,"KAIT (0.76m), Xinglong (2.16m)","""Afterglow Lyman-alpha drop""",N/A,"""Cucchiara et al. GCN Circ. 15624""",~5.3 (Gemini-North),5.3(?)
050814,050814,150.9,5.3,23.952380952380953,accepted,redshift_list,5.3,20.1,11:38:57,150314,NOT,bp,+0.3 -0.3,"""Jakobsson P. et al. AIPC 836 552 (2006)""",5.3 (NOT: photometric),5.3
060927,060927,22.5,5.4636,3.481032242094189,accepted,redshift_list,5.4636,11.3,14:07:35,231362,"ROTSE-IIIa, ART-3a (14""), MASTER, Faulkes South (2m), Kiso (1.05m), TNT (0.8m), AZT-11 (1.25m), VLT",ba,N/A,"""Fynbo J.P.U. et al. GCN Circ. 5651; Ruiz-Velasco A.E. et al. ApJ 669 1 (2007); *Fynbo J.P.U. et al. ApJS 185 526 (2009)""",5.6 (VLT: absorption),5.4636
220521A,220521A,13.55,5.6,2.053030303030303,accepted,redshift_list,5.6,8.1,23:20:21,1107466,"Fermi (GBM), NOT, SAO RAS (1m), LCO (1m), MMT (6.5m), Gemini-South, ISON-Castelgrande, INTEGRAL, ALMA @ 97.5 GHz, ATCA @ 39 GHz",ba,N/A,Fynbo et al. GCN Circ. 32079 (NOT),5.6 (NOT: absorption)|5.57 (Gemini-South),5.6
201221A,201221A,44.5,5.7,6.641791044776119,accepted,redshift_list,5.7,18.0,07:09:01,1013852,"VLT, Fermi (GBM), REM (60cm), Konus-Wind",afterglow Lyman break,N/A,Malesani et al. GCN Circ. 29100 (VLT/X-shooter),5.70 (VLT),5.7
130606A,130606A,276.58,5.9134,40.00636445164463,accepted,redshift_list,5.9134,29.0,21:04:39,557589,"TELMA (0.6m), CAHA (1.23m), NOT (2.5m), Sutherland Observatory (1.4m), Liverpool (2m), Virtual Telescope (0.43m), GTC (10.4m), Montarrenti Observator (0.53m), TUBITAK (1.0m), MMT (6.5m), HJT (1.5m), Mt. Lemmon (1m), PAIRITEL (1.3m), Palomar (60""), Abastumani Observatory (0.7m), MPG/ESO (2.2m), Konus-Wind, Abastumani Observatory (0.7m), PROMPT (16""), VLT, EVLA @ 21.8 GHz, TAROT (25cm), Liverpool (2m), Chandra",ba,N/A,"""Castro-Tirado A.J. et al. GCN Circ. 14796; Lunnan R. et al. GCN Circ. 14798; Xu D. et al. GCN Circ. 14816; *Chornock R. et al. ApJ 774 26 (2013); Castro-Tirado A.J. et al. arXiv:1312.5631 (2013)""",5.91 (GTC: absorption)|5.913 (MMT: absorption)|5.913 (VLT: absorption),5.9134
120521C,120521C,26.7,5.93,3.8528138528138527,accepted,redshift_list,5.93,11.0,23:22:07,522656,"EVLA @ 21.8 GHz, WHT, Gemini-North, Keck",bp,+0.11 -0.14,"""Tanvir N.R. et al. GCN Circ. 13348; *Laskar T. et al. ApJ 781 1 (2014)""",~6.0 (Gemini-North: redshift estimate),5.93
050904,050904,174.2,6.295,23.8793694311172,accepted,redshift_list,6.295,48.3,01:51:44,153514,"4.1m SOAR, TAROT, 3.6m TNG, VLT, BOOTES, Keck II, Subaru",ba,N/A,"""Kawai N. et al. GCN Circ. 3937; *Kawai N. et al. Nature 440 184 (2006)""","6 < z < 8 (SOAR, UNC: photometric)|6.10 (VLT: photometric)|6.29 (Subaru: absorption)",6.295
140515A,140515A,23.4,6.33,3.1923601637107772,accepted,redshift_list,6.33,5.9,09:12:36,599037,"Gemini-North, NOT (2.5m), GTC (10.4m), MPG (2.2m), TNG  (3.6m), VLA @ 21.8 GHz",ba,N/A,"""Chornock R. et al. GCN Circ. 16269; *Chornock R. et al. arXiv:1405.7400 (2014)""",6.32 (Gemini-North: absorption),6.33
